index,servo,motor,gimbal,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
482,17047,3987,2692,-534,-1562,-3972,740,-34,-895
483,17047,3147,2688,-102,-162,-8884,-70,262,1316
484,17023,3510,2687,-676,1786,-3820,-338,703,524
485,17023,3796,2687,90,-932,-2074,349,157,627
486,17011,3030,2689,-1806,-268,-1550,-196,-1171,84
487,17011,3652,2690,-1524,1690,-3118,699,1148,-184
488,17000,3575,2689,870,-2448,-2860,275,89,-485
489,16988,3542,2690,-120,1464,-6236,-354,-1190,-69
490,16988,3525,2690,1000,202,-4022,68,1420,841
491,16988,3570,2690,-530,-1244,-3540,275,-205,-988
492,16988,3493,2689,-708,-1158,-3868,23,-304,-296
493,16988,3287,2689,868,-24,-3882,-19,-609,3067
494,16988,3511,2687,1638,2194,-5808,517,670,-479
495,16988,3605,2688,1136,-1328,-6262,152,-517,-2834
496,17000,3424,2690,350,-124,-3814,504,1161,1785
497,17000,3539,2688,576,932,-5316,-161,369,107
498,16988,3604,2691,388,700,-2310,-374,313,-1649
499,16988,3250,2690,852,-1740,-4194,-161,265,420
500,16988,3373,2687,-602,-468,-5658,-171,-1362,-1210
501,17000,3651,2689,1106,1340,-4224,104,-367,397
502,17000,3496,2690,1314,-992,-4690,623,-142,-556
503,16988,3452,2689,-350,-318,-5110,223,45,-1519
504,16988,3475,2689,160,-1564,-2696,-335,427,1375
505,16988,3777,2689,954,-1264,-3292,85,-262,-10
506,16988,3376,2689,592,-624,-2266,100,-21,1077
507,16964,3355,2691,1866,460,-6734,326,-434,25
508,16976,3722,2688,-192,1334,-4420,-216,-1628,-3353
509,16976,3235,2690,1064,-990,-1874,-507,350,762
510,16976,3680,2688,688,286,-7172,750,255,-856
511,16976,3364,2690,646,1266,-4166,-183,-240,-119
512,16976,3708,2692,-472,4420,-7788,-181,1608,756
513,16976,3570,2689,1396,2356,-8320,-487,-50,-1767
514,16964,3395,2687,-712,1504,-2436,-206,-746,323
515,16976,3535,2690,-1298,186,-4292,49,195,-1248
516,16976,3653,2689,626,2276,-2770,120,10,-270
517,16976,3541,2686,-2238,-890,-3034,-458,439,-865
518,16976,3452,2689,166,-1104,-4518,755,273,-1198
519,16964,3549,2689,-418,108,-6494,504,-5,-105
520,16964,3588,2688,-1854,182,-2962,-674,468,217
521,16868,3304,2691,-1340,-1346,-3428,-29,182,-1900
522,16689,3529,2689,778,-966,-11514,-591,216,3467
523,16689,3418,2689,1038,1054,-1382,378,-460,856
524,16330,3723,2689,124,-452,-6298,-181,35,3635
525,16330,3465,2690,-622,182,-370,-193,-180,-169
526,15732,3511,2688,-860,-2882,-1840,249,167,2
527,14871,3588,2689,-1240,408,-5242,401,-69,-735
528,14871,3509,2691,-2602,622,-1434,-474,-167,995
529,14118,3548,2689,-2512,1656,-1074,133,668,2286
530,14118,3480,2687,-3364,910,-3426,-545,-1886,1018
531,13795,3568,2690,-6160,3916,-2786,366,1256,-1009
532,13795,3227,2690,-1700,-286,-2986,68,500,-1192
533,13496,3938,2686,-2504,2200,-3546,-516,204,2589
534,13161,3313,2687,-844,-428,-3900,-491,226,3635
535,13161,4035,2692,-2498,-242,-2722,-281,-5,3214
536,13042,4031,2689,-2826,3276,-1148,-348,-462,3571
537,13042,3111,2689,-684,-2886,-1318,-739,-275,3479
538,12898,3610,2690,-4858,-86,-1422,639,-1038,1896
539,12898,3748,2688,-3342,2246,-7542,-6,1176,2766
540,12695,4149,2688,-2694,-1382,-5824,-700,287,-146
541,12587,3425,2688,-4616,-3414,-2560,149,1176,6188
542,12587,4260,2688,-2672,-2246,-2082,-707,1100,4805
543,12575,3813,2689,-1974,3210,-6934,278,-1200,4301
544,12575,3479,2689,-4998,4766,-6318,-600,-21,3362
545,12671,3827,2689,-2034,2222,-3336,-1391,-377,5077
546,12671,3845,2688,-2870,-2466,-7878,484,808,3235
547,12838,3972,2688,-248,-2114,3462,-290,-539,6359
548,13257,3933,2686,-2022,-4486,-466,-55,674,4354
549,13257,3870,2689,-1724,2444,-2166,834,751,3332
550,13891,3648,2691,-5190,2328,-2262,556,-1745,3898
551,13891,3811,2689,-4024,-1492,-4398,156,-542,6300
552,14465,3651,2688,-1112,-38,-4652,-551,275,5115
553,15110,3906,2691,-1204,-398,-8644,320,32,2218
554,15110,3711,2689,-5952,-128,-7854,-1104,-822,6948
555,15732,3759,2689,-492,-20,-684,950,564,4149
556,15732,3763,2690,-2798,1504,-5200,123,-697,2015
557,16222,3745,2689,358,-2414,-4342,65,887,4514
558,16222,3713,2690,-1398,428,-7006,1192,26,635
559,17047,3779,2690,-950,1198,-3566,17,-577,2993
560,17000,3698,2689,730,-392,-5254,-197,2383,1776
561,17000,3735,2688,446,18,-1304,-22,1325,2801
562,17000,3574,2688,2056,490,-5450,58,280,1858
563,17000,3782,2692,-1580,1826,-2766,-125,-675,-2615
564,17000,3441,2692,170,-850,-4798,1337,-309,465
565,17000,3793,2690,-680,-1140,-4128,-64,-187,-84
566,17000,3612,2689,-770,-1182,-1088,-187,33,317
567,17000,3732,2689,-576,-1176,-2734,-84,763,-111
568,17000,3663,2689,-286,-2094,596,-255,788,-7
569,17000,3785,2691,590,-1984,-5808,39,-393,149
570,17000,3496,2690,900,1106,-5374,791,-50,-750
571,16988,3810,2689,176,-916,-8604,213,-1222,-34
572,16988,4060,2689,-22,44,-3182,-222,52,-1339
573,17000,3444,2688,-162,-922,-2886,-338,865,-225
574,16988,3736,2689,66,250,-1688,-168,740,181
575,16988,3734,2691,222,854,-688,127,-288,-1484
576,16988,3648,2690,1074,-690,-208,-884,522,-2306
577,16988,3712,2689,468,54,-4098,126,588,-1661
578,16988,3829,2688,1406,-2970,-4702,84,-240,-874
579,17000,3813,2689,1968,-152,-3898,-297,-66,-538
580,17000,3693,2690,-888,-236,-4572,523,773,-2622
581,16988,3690,2689,1908,-1114,-7642,-45,-9,-287
582,16988,3771,2689,1618,-942,258,-609,-738,-2185
583,16988,3871,2688,-506,814,-3628,368,-180,-270
584,16988,3664,2692,572,-750,-8082,-9,640,-369
585,17000,3786,2690,-170,8,-4966,352,-120,-178
586,17000,3786,2690,1608,-752,-5286,242,366,-2277
587,17000,3231,2689,1328,1036,-9160,-852,-1670,3609
588,17000,3614,2688,1708,518,-5838,475,446,-511
589,17000,3475,2690,1644,1510,-438,-526,-342,1369
590,16988,3487,2688,-2050,-1610,-4012,-438,173,1529
591,16988,3863,2689,-1890,84,-3058,-265,499,794
592,16988,3314,2690,-648,-770,-2514,326,-778,-2996
593,16964,3544,2690,-40,-1498,-2090,265,509,-40
594,16964,3515,2688,1816,528,-3630,555,-1720,122
595,16976,3666,2690,812,-774,-3946,-542,-266,-559
596,16976,3600,2691,-644,-1824,-3850,1686,941,-2500
597,16916,3848,2689,228,1994,-3300,-1385,-139,3736
598,16916,3700,2688,-378,498,-2206,-384,556,228
599,16617,3820,2690,52,-1164,-3068,1013,-1524,-31
600,16151,3500,2691,800,-460,-5412,-48,14,-877
601,16151,3939,2690,-338,-130,-5634,13,-1028,-308
602,15744,3651,2688,1370,64,-3892,-603,732,1004
603,15744,3930,2690,392,-1160,866,-474,-472,-2203
604,15051,3751,2689,-3004,-978,-1582,1011,-282,-137
605,15051,3931,2689,-1208,448,-5488,756,-460,2000
606,13962,3603,2689,-1764,1546,-6118,526,-898,670
607,13257,3562,2688,-5984,-824,-1710,-170,1186,2563
608,13257,3652,2689,-252,1198,-4678,-445,-691,1168
609,12898,3531,2686,-1810,-472,-3646,-881,-609,2082
610,12898,3752,2688,-758,-1158,-1212,-248,-234,3164
611,12683,3923,2689,-4526,2924,-2986,106,-1727,1773
612,12671,3650,2690,-3536,-3976,-4274,-691,-905,5136
613,12671,3670,2689,-2444,-352,-8488,-112,-1380,-912
614,12695,3619,2687,-808,-1940,-5124,752,-171,485
615,12695,3663,2687,-5500,410,-708,-429,1,6630
616,12838,3716,2687,-4630,3756,-4806,62,1014,4880
617,12838,3776,2689,-1710,-2166,-1364,478,-533,2884
618,12779,3678,2691,-4836,3414,-3812,426,-82,3264
619,12360,3682,2689,-2314,-3814,1280,-93,944,3108
620,12360,3660,2687,-2826,214,-3532,-1026,-834,3568
621,11882,3751,2688,-1832,-1668,-4040,184,-221,2748
622,11882,3708,2688,-1114,-3130,-1062,953,-863,2053
623,11643,3611,2688,-2034,-928,-7606,665,417,5451
624,11643,3825,2687,-2052,2288,-3348,-71,-104,6297
625,11499,3693,2689,-3166,-1282,-2048,227,-808,7485
626,11404,3811,2690,-3080,-2078,-846,365,1090,6609
627,11404,3865,2688,-972,2992,-5314,-494,-260,7093
628,11511,3757,2689,-5446,1240,-5954,152,23,5964
629,11511,3849,2692,-752,466,-648,846,566,2778
630,11404,3898,2689,-2640,936,-5658,872,249,3827
631,11404,3946,2688,-3396,1780,-5782,123,1598,6126
632,10854,4055,2687,-406,990,-6920,-106,-1638,3650
633,10500,3896,2689,-2894,-1640,-4536,1750,-164,2813
634,10500,3823,2690,-1204,-726,-2654,45,-882,5536
635,10500,3909,2689,-3720,-2180,-3626,526,-1346,5392
636,10500,3874,2689,-4242,-822,-4370,-90,1445,5937
637,10500,3753,2687,-920,816,-5244,-451,-561,6878
638,10500,3716,2685,-2218,-3238,-1446,-393,1688,7037
639,10500,4261,2688,-552,-1122,320,-429,-678,12277
640,10500,3415,2690,-4364,124,-4434,355,-1504,5834
641,10500,3595,2691,-8362,1526,-8416,197,-971,4870
642,10500,3480,2691,-5578,-1870,-6560,184,-457,5286
643,10500,4264,2687,-4996,-3114,652,1511,-1311,11761
644,10500,3797,2684,-2596,3206,-4328,-281,35,4525
645,10500,3367,2689,-1224,240,-2614,-529,-472,8351
646,10500,3851,2691,-3360,3758,-5502,-364,-783,4228
647,10686,4483,2689,-5064,-2084,-9050,578,-631,4331
648,10686,3306,2688,-4972,438,-1182,759,-2000,833
649,10997,3700,2690,-6094,1084,-9248,117,87,1702
650,10997,3756,2686,-2128,-2754,-3412,746,-1009,6235
651,11320,3483,2687,-1152,-944,-232,475,334,3898
652,11643,3646,2689,-1752,1980,-3760,879,1986,5469
653,11643,3908,2688,-1398,-1164,-4234,-348,-171,8643
654,12145,3804,2687,-6700,532,-4476,-1052,1071,6521
655,12145,3634,2688,-2236,-1736,-172,-358,2065,6267
656,13042,3626,2687,-6096,58,-5408,-219,-2216,5698
657,13042,3682,2688,-2012,-3664,-7678,-684,-428,5728
658,14190,3591,2690,-4666,-786,-404,-51,-1978,6073
659,14190,3845,2690,-3102,2428,-5234,-355,-346,8360
660,15242,3832,2688,-2004,-580,-2728,123,1083,5893
661,16151,3782,2687,-3660,-1866,-366,472,427,4611
662,16151,4150,2690,-2284,1786,-5046,-487,630,2719
663,16736,3432,2691,-4380,-594,-8896,798,-615,3803
664,16736,3469,2691,-3604,490,-7998,68,-996,4478
665,16964,3383,2689,-2782,724,-1348,407,-428,3700
666,16964,3706,2687,-2000,598,-3018,-471,427,2351
667,16964,3806,2689,-1472,418,-2736,162,125,3176
668,16976,3957,2691,-1392,2766,-4758,911,322,1761
669,16976,3916,2691,-3078,710,-9580,-358,389,1750
670,16988,3626,2691,-2140,2334,-3082,-658,128,3167
671,16988,3599,2689,-2172,-62,-1426,-164,-507,880
672,16988,3557,2689,-1824,3076,-4874,-216,-129,953
673,17023,3856,2690,-836,1882,-1780,323,61,-1119
674,17023,3928,2688,-3544,688,-9302,918,1723,892
675,17000,3726,2688,196,-362,-9348,727,490,706
676,17000,3732,2688,-2178,1976,-7234,1302,1472,-461
677,17000,3788,2687,-686,3518,-4600,-371,989,-874
678,17011,3806,2686,-1524,2762,-3794,-716,-43,1196
679,17011,3848,2690,-396,1048,-3524,87,341,747
680,17035,3869,2687,-76,-646,-1548,1599,-510,-4522
681,17035,3981,2687,482,-392,-6270,0,-244,258
682,17047,3872,2690,2654,-748,-3172,581,-285,656
683,17047,3859,2688,746,784,-6950,-1068,293,3594
684,17047,3983,2688,-550,440,-2334,523,934,-93
685,17035,3853,2688,762,1012,-2910,1049,1255,-1844
686,17035,3954,2688,132,-638,-1582,-22,693,-2925
687,16976,3993,2688,270,1408,-4796,91,1189,-1466
688,16976,3971,2689,-2134,-610,-4020,781,1071,1115
689,16964,3661,2688,-2188,-180,-4500,365,-393,-659
690,16964,4209,2690,-612,286,-3540,27,1024,-526
691,17047,3969,2689,-1332,-290,-6438,427,-723,-358
692,17310,3270,2689,-322,262,-1926,-396,586,482
693,17310,3806,2690,-1870,444,-2748,-200,-594,393
694,17920,3927,2689,-1910,-674,-3492,90,19,54
695,17920,3779,2688,-514,1556,-9128,-949,483,-358
696,18410,3674,2689,-2942,720,-2786,158,-371,859
697,19176,3631,2689,5130,-1256,-5730,455,172,-464
698,19176,3762,2689,1996,-1936,250,-1071,-977,1349
699,20132,3770,2690,964,1654,-3266,-309,932,-1825
700,20132,3608,2691,3360,-2952,-472,-358,-158,-2162
701,20862,3778,2690,2578,-1634,-3776,413,102,-2869
702,20862,3718,2691,5858,416,-4574,155,563,-3854
703,21232,3707,2690,396,-816,-5538,-329,-1234,-1289
704,21232,3885,2691,2096,618,-5512,384,-88,-3341
705,21232,3347,2692,2314,-886,-3554,-122,318,-4181
706,20957,3797,2690,1982,-1802,-3710,17,-2044,-4823
707,20957,3854,2689,960,234,-5714,-888,-1146,-5949
708,20228,3845,2689,6320,286,-6620,-494,-5,-6889
709,20228,3598,2689,1432,-1984,-3492,375,274,-3918
710,19367,3713,2689,4884,-1420,-3478,-128,2386,-5875
711,18494,3943,2688,1604,-996,-1158,527,-627,-3841
712,18494,3728,2689,2526,2,-4868,-378,360,-5457
713,17956,3646,2689,1008,-1560,550,-236,-356,-5212
714,17956,4042,2689,4848,2890,-8072,-1059,-1146,-5227
715,17621,3454,2690,2668,-1164,-730,621,214,-3567
716,17621,3584,2689,1424,300,-3174,740,770,-4784
717,17370,3691,2687,1258,-1332,-4378,449,1294,-6087
718,17131,3586,2687,1462,350,-4988,187,109,-3580
719,17131,3748,2689,1020,1172,-3164,-764,-440,-921
720,17107,3645,2689,956,-2544,-1530,181,-800,-1086
721,17107,3745,2688,2808,2776,-4866,-491,-215,-2118
722,17035,3796,2687,-936,-1002,-852,-835,36,-2568
723,17035,3713,2688,3216,3350,-5540,311,754,-927
724,17035,3990,2689,1918,4026,-6484,413,1287,-765
725,17083,3282,2689,-100,4236,-3876,200,242,6712
726,17083,3890,2689,1724,-2624,206,340,-1406,1732
727,17107,3635,2689,-664,814,-7370,45,-139,-105
728,17107,3682,2690,-658,2998,-6186,259,-1205,1104
729,17119,3710,2689,-372,1162,-5602,1059,-774,-1640
730,17047,3761,2689,718,-2288,-2096,365,350,-2804
731,17047,3651,2688,1534,650,-3706,562,303,-499
732,17047,3639,2689,-182,1036,616,26,299,-175
733,17047,3931,2690,184,-964,-3290,155,-187,-1334
734,16976,3639,2688,-24,1012,-3760,165,421,-2020
735,16976,4033,2688,3750,2968,-3088,-1934,-72,1113
736,16904,3471,2690,222,-1652,-2168,-223,274,-1764
737,16641,3838,2689,-934,406,-4698,-319,-126,-1313
738,16641,3721,2688,602,2618,-4658,-632,-297,244
739,16043,3836,2688,2138,1970,-8144,120,947,-1626
740,16043,3871,2689,4312,-16,-6606,-93,-599,-1257
741,15074,3682,2689,-682,-846,-1000,-197,-663,-1466
742,15074,3893,2688,-1130,-1030,-1312,129,-956,-1089
743,14058,3835,2687,1258,2060,488,578,191,759
744,13161,3838,2687,-4564,1492,128,484,-1549,-143
745,13161,3847,2687,-2774,254,-8736,-61,1255,3892
746,13161,3711,2687,-5054,-1504,-1052,-652,-584,-1670
747,13149,3865,2689,-6092,1356,-6524,585,1826,1858
748,12276,3701,2687,-628,1800,-5116,-19,195,995
749,12276,4119,2688,-832,-370,-5306,-374,-1044,3261
750,11643,3912,2689,-980,-2286,-4124,472,-380,2324
751,10650,3389,2689,-2174,1608,-5180,1027,-742,6212
752,10650,3767,2689,-5750,1728,-6142,-687,865,5269
753,10500,3870,2687,-1328,1930,-7892,239,-12,2778
754,10500,3824,2687,-298,-4748,-6972,688,-669,3677
755,10500,3834,2690,-692,614,-3488,-603,-221,3763
756,10500,3655,2688,-1830,1724,-2004,533,-878,1921
757,10500,3966,2687,-4000,652,-3416,2519,-364,544
758,10500,3821,2689,-3230,108,-5204,85,557,5227
759,10500,3754,2691,-3304,-338,-5710,-600,-205,4367
760,10500,3978,2688,-2780,-2806,-728,507,1459,6986
761,10500,3827,2688,-4514,-4068,452,-901,-2492,6653
762,10500,3828,2688,-3284,3258,-5446,-684,-1399,6203
763,10758,3850,2689,-106,148,-4108,7,1376,5162
764,10758,3928,2689,-4896,2138,-4474,394,-1063,3503
765,11320,3920,2690,-3490,-2378,-2744,420,1741,5342
766,11320,4146,2688,-2482,-2536,-1740,-439,-768,5472
767,11631,3057,2687,-5620,-3446,-1018,-210,1045,4142
768,11631,4286,2688,-2020,2232,-3632,-835,-440,5549
769,11416,3814,2689,-3996,10,1568,1050,-215,2460
770,10925,3492,2690,-5022,1966,-7496,272,-545,4812
771,10925,4268,2691,-4414,-2154,-4828,246,52,5766
772,10507,3272,2690,-3268,2384,-5934,1275,-514,7013
773,10507,3660,2687,-3320,-4382,-1132,630,-342,4761
774,10500,3695,2687,-3416,448,2562,2012,2402,1867
775,10500,3718,2690,-258,-468,-5626,-507,-853,4281
776,10500,3803,2688,-552,-2222,-5548,-281,892,5486
777,10500,3810,2687,-2240,1198,2138,807,-2013,5271
778,10500,3743,2689,-10566,2458,-8014,546,-935,4667
779,10500,3666,2690,-7166,-3018,-5870,-252,1278,4357
780,10500,3596,2685,-4732,944,-5716,255,-758,6718
781,10500,3636,2686,-3252,-3042,-3080,-639,1046,6686
782,10500,3778,2691,-308,-2566,3228,336,360,5604
783,10500,3942,2689,-3992,796,-5426,-177,-1342,8218
784,10500,3623,2687,-7484,-1120,-4116,420,725,2766
785,10500,3501,2688,-6154,1454,-2348,743,432,7396
786,10500,3832,2689,-4824,2944,-8652,-613,-1193,7385
787,10500,3752,2688,-3030,-2578,1012,-432,347,8528
788,10500,4036,2688,-1438,-2564,3672,633,-1542,9000
789,10500,3958,2691,-4858,-2204,-1890,36,106,7266
790,10500,4101,2690,44,-1614,-388,439,630,6594
791,11057,3519,2688,-9498,-172,-5024,-474,-669,9622
792,11057,3629,2689,-1276,124,-4950,-184,1229,8764
793,11738,3792,2689,-6660,-370,-990,310,-402,6111
794,11738,3746,2688,-3074,942,-6686,46,-1193,3945
795,12492,3568,2690,-4016,2452,-3354,-70,-802,8381
796,13293,3868,2689,-3384,-1740,-792,-29,-9,4997
797,13293,3828,2690,-8786,1604,1078,623,-310,4741
798,14202,3715,2688,-1306,-4300,-7400,175,3231,4248
799,14202,3882,2688,-2680,1406,-8546,901,576,2920
800,15122,3783,2688,-4114,3818,-7064,145,-1397,3152
801,15122,3607,2690,-1576,4468,-6428,-500,-444,726
802,16043,4131,2689,-2250,-1926,-6216,545,137,5666
803,16796,3392,2686,214,-192,-1342,553,55,2598
804,16796,3873,2688,-2184,2104,-2010,284,-60,5516
805,16964,3784,2689,488,482,-9736,169,-634,2849
806,16964,3605,2692,1090,344,-938,1427,-269,-5345
807,17000,3524,2689,-2902,-1098,-6040,707,576,-1183
808,17000,3722,2687,2242,-714,-1892,-396,710,-487
809,17000,3665,2687,-494,2136,-4462,-448,700,-434
810,17000,3666,2692,52,1320,-3484,294,486,-582
811,17000,3729,2690,210,3888,-4378,262,-462,323
812,17035,3760,2686,-2704,1856,-5908,-529,-739,-1239
813,17035,4125,2689,-352,-572,-9306,623,20,-1074
814,17191,3780,2687,1524,-226,-4376,-345,557,-2418
815,17490,3554,2686,476,-2098,674,-1030,-177,1628
816,17490,3841,2687,-1262,308,-3820,62,630,833
817,18195,3754,2689,-1880,2750,-7102,462,340,-214
818,18195,3875,2688,-1222,738,-8172,68,-860,273
819,18482,3690,2688,-890,-976,-1480,448,2052,3235
820,18482,3742,2688,2844,1388,-3618,252,-1245,-1357
821,18494,3697,2688,444,-3038,-2140,-429,1322,382
822,18255,3739,2691,2794,1598,-2260,291,106,-134
823,18255,3851,2691,-1066,-268,-3444,-197,-609,-812
824,17789,3440,2691,2606,-370,-3546,68,-902,-5849
825,17789,3577,2690,1810,-2594,-2522,130,-1101,-2925
826,17119,3376,2691,530,-412,-488,75,351,-4896
827,17119,3642,2691,1118,510,-6876,865,1890,-6456
828,17083,3998,2688,1828,-2174,-982,-549,-647,-2639
829,17035,3415,2689,-428,-2680,-1996,-196,316,-2173
830,17035,3827,2689,-300,482,-5808,14,-697,81
831,17047,3596,2689,3170,-394,-536,-542,-774,-1575
832,17047,3670,2688,172,-738,-6034,255,544,-3241
833,17047,3608,2690,1384,-220,-6424,259,370,-1537
834,17047,4089,2689,2822,-806,-3490,468,-980,2719
835,16988,3886,2690,1184,1882,-8712,-961,-523,2192
836,17000,3468,2689,1844,-1752,-846,-290,541,-19
837,17000,3409,2689,-814,-2184,-3754,-206,1449,-4066
838,16988,3561,2689,3344,1094,-5124,142,-1882,-2191
839,16988,3693,2689,-328,-1462,-5698,694,-139,-1004
840,17000,3735,2688,1140,-624,-3324,210,944,1646
841,16964,3869,2689,1058,-618,-5372,-480,-202,391
842,16964,3464,2690,456,-624,1362,-649,-145,-3594
843,16964,3967,2688,718,-1648,2022,-632,903,-2707
844,16964,3503,2688,2164,1256,-3280,-352,226,-1086
845,16772,4114,2691,1764,1788,-2710,710,-1130,-3662
846,16772,3175,2689,-1084,1418,-9526,530,-625,-1425
847,16772,3721,2689,2276,-1130,-8076,246,-123,-432
848,14596,3598,2690,-854,-4,-6418,191,451,-3709
849,14596,3473,2688,2612,-182,-1122,-2072,-443,3568
850,13556,3620,2690,-4486,2702,-4346,-9,-993,-1212
851,13556,3466,2691,-3796,504,-2944,443,1150,894
852,12910,3566,2688,-186,-528,774,223,-1073,670
853,12910,3964,2688,-5808,-2600,-6584,553,-1955,2740
854,12599,3115,2688,-1220,294,-562,-274,-127,2439
855,12217,3672,2686,-2034,-260,-4972,682,-465,556
856,12217,3454,2688,-3372,1532,-7018,-852,430,2937
857,12049,3618,2691,-1372,-3354,156,-77,-570,3754
858,12049,3702,2688,-2046,1484,-7778,814,338,3279
859,11978,3737,2687,-1504,-916,-2936,-723,-31,5492
860,11978,3678,2687,-906,2530,-3132,498,-577,5507
861,11870,3992,2689,-5154,-908,-3160,81,-326,868
862,11798,3147,2690,-2818,-1064,-7358,6,23,2916
863,11798,3630,2688,-3544,-3400,-5960,1776,1274,9430
864,11738,3665,2687,-2996,3830,-3480,-555,788,4605
865,11738,3719,2689,-2022,-638,-2646,-717,-911,3965
866,11619,3776,2691,-1408,286,-1464,229,-218,4083
867,11619,3776,2690,-5284,1208,-2762,-122,-373,3273
868,11559,3636,2690,-2670,162,-5050,310,-323,4007
869,11619,3671,2688,-6016,-1802,-504,956,-812,5268
870,11619,3832,2686,-3626,320,44,52,1020,5581
871,11619,3840,2688,-3354,2184,-4672,-200,90,7146
872,11619,3742,2691,-4658,-2288,-1468,-28,1262,7013
873,11320,3795,2690,-1558,4198,-5082,-865,-599,4729
874,10913,3777,2688,-3858,-3722,-3760,695,1526,1422
875,10913,3523,2690,-1764,-1366,-1656,261,-397,5068
876,10770,3709,2689,-4660,0,-5984,-868,-335,2952
877,10770,3734,2689,-2234,-2806,-3428,814,979,3282
878,10937,3682,2688,-4738,136,-3770,-1149,-408,5151
879,10937,3798,2688,-1482,2506,158,-1327,995,7614
880,11416,3932,2689,-2468,4950,-6362,-158,-1651,4207
881,11918,3775,2692,-4754,-5182,782,869,-465,4096
882,11918,3750,2691,-1358,-288,-3866,162,-507,4464
883,12683,3943,2686,-3262,-4632,-11256,252,887,367
884,12683,3853,2688,-5236,362,1226,788,1735,6766
885,13520,3378,2686,-590,464,-1620,-797,512,6379
886,13520,4063,2688,358,786,854,413,864,4676
887,14237,3888,2691,-4486,3484,-6584,743,-1102,5427
888,14871,3878,2692,-3050,10,830,1392,1144,4968
889,14871,3458,2691,-7900,1934,-4138,1473,-967,694
890,15062,3835,2687,-288,-1718,-4588,-1456,1249,5404
891,15062,3664,2688,-4146,1900,-5934,262,633,5289
892,15098,3736,2689,-1964,1960,-1604,-1294,1208,7903
893,15098,3870,2689,-1398,1636,-4960,-206,359,4578
894,15146,3811,2690,768,-1490,-3790,-322,-78,4550
895,15122,3674,2692,-2444,1526,-2032,1150,230,2312
896,15122,3639,2693,-2386,-330,-5530,623,-507,1714
897,15242,4070,2686,-3394,8,-4932,1018,605,6241
898,15242,3286,2686,-1350,-782,-3074,149,-348,3464
899,15457,3602,2689,-1468,38,2178,-784,77,1911
900,15457,3559,2690,-3032,-2390,-2124,707,166,4564
901,15720,3575,2689,-4272,258,-12460,2260,-1320,1899
902,15852,3477,2691,-4250,598,-4402,-145,1395,891
903,15852,3567,2689,-1332,-1388,-7978,746,1488,2065
904,16270,3508,2687,-3124,1118,-6488,-516,1637,1676
905,16270,3598,2687,-1912,-960,1312,-817,992,2571
906,16892,3587,2691,942,1380,-4086,-884,-1378,4237
907,16988,3591,2691,-1376,-1852,-1540,-326,-895,4605
908,16988,3580,2691,-2000,-446,-6300,143,487,2041
909,17035,3785,2690,-4094,-1028,-1748,469,189,500
910,17035,3638,2687,-944,2782,-2776,-116,922,729
911,17035,3640,2688,-1082,-1696,-1086,55,-218,-2495
912,17035,3635,2690,-1106,-384,-4298,-223,1537,694
913,17119,3865,2689,2868,534,-2246,550,332,-1528
914,17263,3105,2690,-404,-1648,-5418,462,43,-157
915,17263,3496,2690,-68,-712,-6880,-116,484,1174
