index,servo,motor,gimbal,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
5604,14094,3398,2690,-2212,-602,-6940,-119,630,2020
5605,14058,3385,2691,-658,-1650,-1628,-432,703,3547
5606,14058,3271,2690,56,162,-5266,-423,-676,3108
5607,14082,3298,2690,-512,-244,-3050,298,-539,87
5608,14106,3265,2689,-692,-1792,-7832,-529,919,3606
5609,14106,3516,2688,-3466,510,-1514,514,-441,1805
5610,14309,3435,2690,-3426,56,-3088,-387,115,1428
5611,14309,3442,2689,-412,-158,-2958,-51,87,2716
5612,14465,3604,2690,-1344,1818,-1622,265,-777,792
5613,14465,3128,2689,-498,-2072,-872,484,-955,4956
5614,14572,3233,2690,210,-1078,-2014,-519,-986,1420
5615,14608,3357,2690,-1162,-2484,-3494,630,-402,2719
5616,14608,3455,2689,-990,-1030,-8532,376,669,1243
5617,14572,3408,2689,-1376,2030,-5576,-439,547,3143
5618,14572,3349,2690,-692,390,-7018,-122,233,2698
5619,14560,3366,2689,-782,1106,-2298,-445,-183,1758
5620,14560,3500,2690,-1652,1086,2460,420,-628,1835
5621,14429,3303,2690,-1186,1860,-3212,204,36,2787
5622,14357,3416,2690,-2356,-1822,-1980,110,-459,3491
5623,14357,3486,2689,-2660,1680,-6158,849,239,4581
5624,14321,3462,2690,-1084,-1378,-4560,818,-862,1384
5625,14321,3241,2690,-1460,2120,-4484,555,737,1183
5626,14297,3611,2688,-4526,644,-1832,914,-1247,2153
5627,14297,3301,2689,-354,3728,-6510,-126,950,2624
5628,14225,3498,2689,-816,534,-7444,-713,230,2890
5629,14178,3432,2690,-2,162,-6334,-148,-631,3167
5630,14178,3397,2690,188,4068,-2200,3755,-1358,-7078
5631,14106,3585,2688,-2158,-942,-9198,91,366,-438
5632,14106,3509,2690,-1230,-2382,-4270,1514,1655,-2312
5633,14082,3322,2688,-2242,1830,-5568,-1511,773,6633
5634,14070,3506,2688,-2628,298,-4130,230,398,2601
5635,14070,3457,2688,-2884,614,-1296,-820,-94,5816
5636,13915,3336,2690,-1662,-370,-3496,-448,170,1252
5637,13915,3447,2690,-1460,-458,-6448,-148,350,4107
5638,13783,3269,2689,-1320,-3040,-4906,-15,1529,2318
5639,13783,3081,2690,-936,-1532,-3830,-171,639,373
5640,13592,3552,2689,-3202,230,-2764,-345,-717,4057
5641,13245,3460,2690,-382,290,-38,-25,-126,5882
5642,13245,2657,2691,-2408,-1578,-550,-3,-666,3406
5643,13066,3289,2689,-2032,1610,-1066,13,391,2359
5644,13066,3313,2689,-768,-844,260,324,-1860,3309
5645,12695,3288,2690,-4818,1072,-5000,410,725,1699
5646,12695,3764,2690,-2206,-3180,-4156,91,284,2115
5647,12372,2941,2689,-2276,-46,-6410,1056,-1047,839
5648,11930,3135,2689,-3540,840,-640,1611,1878,4004
5649,11930,3429,2690,2884,-722,-6378,-148,36,4181
5650,11607,3552,2690,-2134,-2094,-4048,391,-1266,3797
5651,11607,3121,2690,42,-1852,-5772,49,525,6336
5652,11105,3359,2689,-2908,-2394,-5456,481,-1928,4552
5653,11105,3445,2689,-3090,-2560,-3800,1227,-155,2253
5654,10674,3270,2689,596,-594,-5568,-552,1395,3792
5655,10500,3392,2687,-5934,2508,-3698,120,979,5448
5656,10500,3446,2690,-430,-1180,3052,-135,1328,6303
5657,10500,3380,2691,-4120,1086,-1768,-106,-821,2693
5658,10500,3288,2689,-4064,-68,-5774,158,-742,5156
5659,10500,3375,2690,-2042,1824,-2166,543,-2104,5322
5660,10500,3433,2689,-2278,-430,-7092,261,-168,5781
5661,10500,3350,2688,558,36,-690,672,2046,4549
5662,10500,3403,2690,-7364,-914,-5864,198,-786,4099
5663,10500,3745,2688,-6348,-476,-9092,262,1243,2881
5664,10500,3075,2687,-1438,-1504,-412,-432,-1377,6925
5665,10500,3316,2686,-5062,1534,-6062,-671,-549,6149
5666,10500,3409,2689,-1164,2184,-324,275,-497,7140
5667,10500,3447,2692,-2946,1794,-4230,211,-2511,5988
5668,10500,3394,2690,-2902,-3548,-4828,927,1668,2660
5669,10500,3394,2688,-1644,-668,-3676,-293,-386,4158
5670,10500,3427,2686,-4530,-1826,-6482,-713,-481,6713
5671,10500,3258,2686,-1416,364,-8076,-48,1468,7932
5672,10500,3347,2688,-4536,-458,-5762,-788,-1670,5528
5673,10500,3338,2692,-4386,-3380,-2400,588,-742,6317
5674,10500,3114,2690,-4924,302,-9416,171,-895,7487
5675,10500,3149,2690,-7908,354,-736,230,-1485,8166
5676,10500,3258,2687,-4822,-3262,-1880,562,-895,8292
5677,10500,3442,2687,786,-778,-3388,559,-180,7414
5678,10500,3448,2691,-1746,2018,-1480,882,980,6324
5679,10500,3483,2694,-4826,-3958,-1140,1118,-364,6297
5680,10500,3910,2688,-7782,-1046,-6234,-1630,411,4376
5681,10500,2622,2686,-7228,502,-198,-171,-869,8127
5682,10500,3431,2684,-6046,976,-3710,-487,-625,8071
5683,10500,3231,2688,-1608,-322,4272,94,-2502,6871
5684,10500,3298,2695,-3772,-2246,-3118,804,144,8395
5685,10500,3491,2694,-5060,2364,-11698,905,-815,4688
5686,10500,2874,2687,-910,-2638,-3590,1282,1395,2557
5687,10500,3007,2685,112,-1394,-8388,284,1217,4543
5688,10500,3416,2689,-3500,-124,140,-571,979,6205
5689,10500,3414,2687,-3164,318,-3842,-1049,-1101,8926
5690,10500,3177,2689,-1594,-3886,-7410,233,-234,6409
5691,10500,3271,2690,-676,-1152,-9982,27,-424,4429
5692,10500,3279,2692,-964,-1266,-8520,20,-520,5878
5693,10500,3273,2690,-2904,-1838,-6146,301,256,7962
5694,10500,3301,2686,-704,-2120,-9832,-564,665,5631
5695,10500,3341,2686,-3586,2584,-144,772,3130,7453
5696,10500,3602,2688,-1880,1512,194,437,198,8402
5697,10500,3439,2689,-6402,-1692,-222,665,-85,5197
5698,10500,2928,2692,-3186,330,-6568,681,-444,3871
5699,10500,3097,2691,-6054,3254,-5182,139,-415,3618
5700,10500,3228,2687,-7306,-1412,-1256,-97,1027,5625
5701,10500,3266,2683,-3186,-694,2786,1111,995,3603
5702,10500,3212,2688,-1134,-4468,-846,-22,1732,5770
5703,10500,3631,2691,-2676,108,4664,763,1126,4656
5704,10500,3403,2691,-2708,-824,-2472,406,-1775,3220
5705,10500,3111,2693,-3622,-2244,-9438,1102,-500,2492
5706,10500,3232,2690,-2628,1184,-5644,1837,-1269,72
5707,10500,3244,2684,-4658,-1738,1004,-387,-1155,3588
5708,10500,3318,2686,-1882,268,-7636,252,1303,3747
5709,10500,3510,2690,-670,1784,-5056,-287,436,4924
5710,10500,3700,2691,-2378,1200,-3150,1918,1576,1740
5711,10500,3126,2689,-2328,-748,-2912,785,58,6294
5712,10500,3437,2689,-4320,-750,-3194,-19,-660,6362
5713,10500,3179,2688,-4202,-3892,-7156,1363,1230,4847
5714,10500,2998,2688,-2980,716,-3044,-497,-1530,6533
5715,10500,3541,2687,-2846,100,-7852,-623,-984,4543
5716,10500,3204,2689,64,-684,1504,1537,366,4785
5717,10500,3400,2691,-1292,964,-3084,572,414,3635
5718,10500,3250,2687,-1486,176,-1310,-552,131,4758
5719,10650,3329,2690,-4550,-2692,-4392,2031,327,3503
5720,10650,3289,2690,-1192,-4580,-9250,-3,-44,5757
5721,11404,3125,2690,-4520,594,-3184,-100,722,3939
5722,11404,2978,2686,-1126,-1684,-2970,710,1173,2845
5723,12013,3294,2687,-562,-2756,-1864,113,2059,3099
5724,12013,3465,2692,1214,3106,-3598,504,1665,5289
5725,12599,3408,2691,-2762,-2548,-5846,-255,-1279,5840
5726,13066,3174,2690,-7722,1742,-1188,592,240,2710
5727,13066,3121,2690,-10068,-2312,32,1437,-291,4858
5728,13544,3321,2687,-6458,-16,-4950,-103,-726,6155
5729,13544,2939,2687,-5732,1658,-3504,55,-491,6229
5730,13950,3604,2689,-22,-2602,3016,1372,1357,5516
5731,13950,2964,2689,878,2258,-2036,782,2507,4697
5732,14202,3438,2689,-2154,552,3862,705,770,2416
5733,14130,3279,2692,-3568,266,-5820,643,-434,4953
5734,14130,3116,2690,588,1958,-5654,-2011,-393,7826
5735,13831,3128,2689,-200,-446,-5426,-387,-1771,5879
5736,13831,3266,2689,-2624,-346,-5388,-1156,-1088,2887
5737,13424,3291,2691,-542,-2800,-3984,300,658,3164
5738,13424,3401,2690,-2822,128,-7430,0,632,3476
5739,13161,3318,2690,-3166,-1804,-5556,-209,551,2893
5740,13018,3179,2690,-4048,1388,-7520,10,522,5481
5741,13018,3295,2688,-728,-3128,-6788,-274,296,2524
5742,12850,3335,2687,-530,438,-5712,-142,553,4060
5743,12850,3400,2690,-1280,-2460,-310,430,-284,3760
5744,12838,3430,2691,-5292,196,-3862,43,-735,1991
5745,12838,3364,2689,-3258,-180,-3980,-187,-752,5162
5746,12886,3229,2690,-2378,1014,-7388,501,249,3918
5747,13185,3391,2687,-5706,2316,-1608,-336,969,3856
5748,13185,3531,2687,562,-3510,526,71,1480,4764
5749,13831,3421,2689,462,1944,-4422,375,-447,3562
5750,13831,3458,2691,-2062,-8,-1150,255,141,2972
5751,14728,3414,2690,-3224,-1164,26,10,-971,3868
5752,15840,3274,2688,-5376,-3808,-6084,-529,-882,7087
5753,15840,3244,2688,-3944,-2020,-4282,-190,1582,6126
5754,16856,3307,2687,2544,2826,-4144,-787,1068,2492
5755,16856,3356,2689,-1694,-536,-3472,-303,2805,4319
5756,17000,3142,2689,3216,946,-5178,240,732,3878
5757,17000,3297,2690,-82,-2616,-7324,-116,-1460,3603
5758,17047,3185,2694,-1030,-2428,-6764,340,319,2481
5759,17047,3402,2692,-2016,280,-8714,-365,-504,1608
5760,17047,3306,2687,1192,-138,-5868,-548,656,123
5761,16988,3293,2688,-1318,402,-3150,-787,684,3356
5762,16988,3349,2692,-1096,2910,-3706,320,-596,426
5763,16988,3342,2689,-992,-576,-5370,146,681,-1657
5764,16988,3139,2689,-686,232,-4676,194,-377,-223
5765,17000,3429,2689,798,1288,-4180,-126,341,626
5766,17000,3408,2688,1550,230,-2098,-671,-914,267
5767,17000,3678,2687,-292,3010,-4998,149,392,-891
5768,16988,3095,2690,864,-1798,-4194,756,496,2138
5769,16988,3187,2691,278,-1688,-2696,-41,163,-1737
5770,16988,3336,2689,68,30,-3534,-84,582,874
5771,16988,3077,2687,36,1276,-5386,-493,1103,179
5772,16988,3552,2690,306,1574,-3382,-168,144,-252
5773,16988,3062,2691,174,160,-1816,-97,255,-444
5774,16988,3374,2689,44,1790,-5876,-58,343,-450
5775,16988,3348,2690,1106,-264,-7110,419,-496,273
5776,16988,3297,2692,656,-868,-6136,-135,579,-361
5777,17000,3577,2689,-100,1204,-4934,-416,639,1616
5778,17000,3008,2689,696,-1998,-3830,-329,1100,-131
5779,17000,3318,2689,1050,1694,-3732,-407,919,-762
5780,16988,3167,2691,844,1562,-572,692,-288,-446
5781,16988,3286,2692,-122,770,-8598,107,-580,-588
5782,16988,3377,2689,2518,2128,-5052,-161,-609,-915
5783,16988,3258,2689,1226,-154,40,171,-489,3503
5784,16988,3237,2690,-1170,602,-2710,453,-364,-508
5785,16988,3273,2689,1710,-968,442,-55,236,-1298
5786,16988,3282,2690,2764,1922,-1556,568,-206,-900
5787,17000,3642,2689,434,848,-212,91,-427,-1304
5788,17000,3006,2690,734,2290,-4016,100,-275,-635
5789,17000,3387,2690,1832,3128,-4716,398,-1402,921
5790,17000,3298,2688,708,958,-5608,-90,-1041,1307
5791,17000,3285,2690,598,236,-3476,378,-206,-364
5792,17047,3221,2689,1810,534,-3680,407,294,2112
5793,17047,3352,2690,-98,804,-60,7,83,-1183
5794,17047,3257,2689,1052,1028,-1676,155,-327,-2321
5795,17047,3162,2688,-1016,652,-928,-416,-117,137
5796,17035,3300,2690,576,1002,-4450,307,-161,-850
5797,17035,3233,2690,-1112,-1262,-4158,23,-564,-440
5798,17047,3213,2691,-866,-2236,-8112,-161,-94,-1796
5799,17107,3227,2689,-368,1820,-4140,1737,-1368,-8416
5800,17107,3232,2690,-818,628,-4396,-293,217,521
5801,17131,3431,2691,598,-1272,-1372,311,929,-199
5802,17131,3201,2691,-238,-718,-4982,-62,-177,606
5803,17131,3214,2690,1608,186,-2138,262,786,-1100
5804,17131,3102,2692,1550,-366,-5780,252,-368,-1278
5805,17131,3400,2689,-176,138,-1828,456,-288,-511
5806,17143,3257,2690,-372,2980,-3050,85,-462,-1242
5807,17143,3305,2690,1794,242,-1480,808,119,-847
5808,17131,3292,2688,-356,4056,-3242,-87,1471,196
5809,17131,3340,2690,1568,204,314,-533,-437,2218
5810,17047,3241,2689,434,790,-1140,236,249,-605
5811,17023,3349,2690,1580,5760,-6706,-691,-479,152
5812,17023,3333,2689,1348,24,-3656,701,112,-58
5813,16964,3199,2690,1268,-1034,-4920,188,583,-1537
5814,16964,2984,2688,-96,1730,-4360,-591,252,-234
5815,16808,3638,2688,-956,-176,-3354,-86,-1796,409
5816,16808,3310,2688,632,-1274,-940,97,1271,-205
5817,16641,3130,2689,4,2400,-3288,217,396,-1654
5818,16426,3493,2689,398,-338,-1802,414,999,255
5819,16426,3077,2690,2324,-292,-5042,-42,750,-638
5820,16151,3311,2688,-94,-508,-7154,236,-317,-567
5821,16151,3330,2688,2224,1550,-9104,-239,147,768
5822,15337,3348,2691,820,-1110,-3342,1117,607,-6099
5823,15337,3330,2687,-1308,-652,-3034,81,322,830
5824,14465,3116,2687,-1968,-1016,490,-68,217,1372
5825,13783,3514,2691,-1204,-266,-6144,378,477,4387
5826,13783,3348,2690,-758,2334,-5870,-3,198,1284
5827,13508,3492,2689,-3832,2338,1184,326,-768,1563
5828,13508,3499,2690,-2284,-1570,-3564,-355,-1136,-1195
5829,13293,3358,2689,-3356,1302,-1650,665,-1317,1690
5830,13293,3322,2689,-1364,-858,-8294,-1030,-47,7647
5831,13281,3322,2689,-3902,-736,-522,-22,778,4950
5832,13149,3165,2689,-2116,-1024,-2390,-116,-561,2843
5833,13149,3423,2688,-2596,-586,-4646,-93,150,5068
5834,12779,3882,2690,172,-1444,-2104,-468,122,1133
5835,12779,2996,2688,-1408,2110,-3500,-361,-987,4139
5836,12276,3362,2689,-4252,-3286,-5006,-752,712,3226
5837,11846,3331,2691,-1394,178,-2336,-464,-1193,4659
5838,11846,3335,2688,-2832,1064,-3636,-74,39,4195
5839,11679,3375,2689,1428,144,-2174,-203,103,4051
5840,11679,3376,2689,-2230,680,-302,946,-1384,3942
5841,11643,3375,2691,-2262,-3904,-2192,369,1208,3562
5842,11643,3466,2687,-2326,-1692,-3278,440,1027,1974
5843,11667,3460,2689,-3770,-896,-8684,123,1675,5018
5844,11858,3356,2687,1248,64,62,-264,-288,5428
5845,11858,3414,2687,-6196,2616,-502,271,-6,4817
5846,12253,3408,2691,-4814,772,-3576,882,-605,4249
5847,12253,3247,2691,-6160,-1776,-6360,959,-1419,6114
5848,13018,3178,2686,-3168,-1294,-684,369,1361,1095
5849,13018,3334,2683,-2550,2356,-3070,371,67,4711
5850,14058,3368,2688,-3908,1432,-96,-519,1904,5808
5851,15708,3235,2691,-1668,-1640,-3008,-871,68,5416
5852,15708,3103,2690,-2250,-4046,-8706,7,1246,6630
5853,16964,3403,2688,-1526,312,-4786,91,2671,5032
5854,16964,3217,2690,1858,-696,-4682,-891,-212,3730
5855,16964,3277,2693,-876,1096,-7844,-859,-634,1448
5856,16964,3591,2693,-502,-640,-4184,-139,-171,1478
5857,17047,2906,2691,-860,-438,-3826,127,-135,874
5858,17035,3341,2689,854,738,-10718,-294,268,317
5859,17035,3040,2689,768,1892,-8360,-429,49,-334
5860,17047,3580,2690,-62,796,-9690,-326,-146,-508
5861,17047,3236,2690,300,3600,-9284,62,299,-703
5862,17047,3050,2689,-420,922,-7084,172,-456,627
5863,17035,3293,2688,514,856,-5666,29,375,718
5864,17035,3275,2687,-1876,-784,-5082,20,670,255
5865,17047,3379,2689,228,-2742,-2816,110,386,176
5866,17047,3255,2688,800,-1350,-6852,281,-301,-311
5867,17035,3222,2689,216,-2336,-6572,591,795,-364
5868,17035,3475,2689,502,-1040,-3452,552,-133,-715
5869,17011,3302,2689,-840,-1932,-6052,369,1215,703
5870,17000,3418,2691,180,1284,-2116,10,690,19
5871,17000,3681,2689,-2106,974,-6400,530,74,-434
5872,17000,2866,2688,-2284,3448,-602,-410,379,1675
5873,17000,3574,2688,-2220,-2070,-2292,-229,14,-1107
5874,17047,3376,2688,-300,-2014,-2706,388,-69,326
5875,17047,3400,2689,-2118,-3146,-3648,204,379,1519
5876,17167,3482,2689,766,-2198,-6608,178,-606,432
5877,17358,3573,2689,-1406,2206,-7232,443,836,-302
5878,17358,3232,2689,1092,-50,-4318,-661,656,5322
5879,17860,3496,2687,-122,-1562,-2718,94,-256,-2232
5880,17860,3371,2690,1548,-584,-3090,304,747,1649
5881,18327,3504,2690,296,2380,-7822,-194,-390,-3155
5882,18327,3397,2690,594,498,-5380,462,569,-780
5883,18793,3715,2692,2326,-50,-4650,846,626,-647
5884,19235,2938,2689,-1198,-22,-2588,4,520,-750
5885,19235,3204,2689,1222,-1170,-1764,-64,798,-2289
5886,19690,3323,2691,3404,2230,-4248,333,-1009,-1451
5887,19690,3283,2692,2236,-652,-1964,1369,-542,-971
5888,19893,3394,2691,3492,-402,-690,595,132,-2368
5889,19893,3247,2691,3878,-1882,-5408,-458,-98,-5321
5890,20013,3176,2690,2246,-2456,-4224,-908,1550,-5481
5891,20025,3277,2690,868,-1780,-4468,-775,467,-2860
5892,20025,3346,2690,1584,-2256,-2474,430,-345,-5017
5893,20037,3420,2689,2794,-690,-5394,581,-711,-4720
5894,20037,3035,2690,1768,-2640,-4280,304,-247,-3176
5895,20108,3264,2690,1402,-1584,-5404,-119,-513,-4519
5896,20192,3186,2690,2358,-654,-4792,13,7,-4349
5897,20192,3332,2690,958,780,-4172,-649,284,-1378
5898,20455,3138,2690,3032,850,-3408,17,-65,-3968
5899,20455,3338,2689,2468,-856,-3656,158,553,-5071
5900,20634,3285,2690,4556,-392,-2762,462,1382,-3541
5901,20634,3332,2690,1790,602,-2766,446,-472,-4599
5902,20718,3281,2691,2634,372,-3946,-564,551,-4139
5903,20862,3445,2690,1878,268,-3214,-9,-504,-3456
5904,20862,2984,2689,1872,-410,-2442,-55,1112,-3468
5905,21125,3237,2689,2252,-2662,-3736,-529,71,-3794
5906,21125,3309,2689,3322,-34,-4026,-451,1335,-4166
5907,21280,3475,2691,2506,2838,-1858,-345,-481,-3833
5908,21280,3375,2690,-438,2006,-2024,-704,147,-4095
5909,21436,3341,2689,2112,-628,-906,-403,732,-3824
5910,21507,2954,2690,2270,-212,676,-678,-161,-3406
5911,21507,3241,2690,1726,1696,-2950,-190,1,-4249
5912,21519,3344,2688,1290,-2356,-3674,155,413,-5634
5913,21519,3143,2690,5208,-58,-5836,253,-726,-5297
5914,21459,3337,2690,2254,-2974,488,-174,351,-4054
5915,21459,3232,2690,5856,-140,-5268,-722,-513,-3594
5916,21436,3196,2690,3636,1936,-8968,-203,-460,-5313
5917,21292,3226,2690,2892,688,-7030,68,-224,-5922
5918,21292,3544,2689,594,-182,-4168,472,68,-3780
5919,21268,2844,2688,2642,-458,3024,484,449,-6203
5920,21268,3183,2691,3896,-174,-3124,-604,-2797,-3712
5921,21280,3276,2689,-2044,3154,-1140,-478,700,-3453
5922,21280,3297,2689,4044,-1460,682,562,172,-3969
5923,21280,3176,2690,1364,-42,-3300,578,-1365,-4048
5924,21244,3126,2689,4854,-2418,-2040,107,357,-3662
5925,21244,3212,2690,872,-2752,-4666,-571,191,-5083
5926,21113,3253,2691,-226,1314,-4294,-442,849,-6361
5927,21113,3526,2688,2654,-558,938,-68,357,-4222
5928,20862,2999,2689,180,1364,-3620,-55,-761,-5062
5929,20587,3381,2691,974,-1700,-4006,-265,-1107,-662
5930,20587,3436,2689,3032,-764,-8020,736,-104,-4358
5931,20072,3218,2688,2454,1562,-8152,-119,153,-6285
5932,20072,3249,2688,3194,-1206,-1554,207,-323,-3910
5933,19487,3393,2689,1194,-440,-6452,-81,-507,-5475
5934,19487,3390,2690,2386,800,-5974,120,353,-5389
5935,18626,3336,2690,3876,-1534,-7288,1049,-269,-2916
5936,17825,3390,2688,3682,3516,-6270,320,300,-3296
5937,17825,3368,2688,528,590,-5336,278,1024,-3579
5938,17131,3634,2689,1658,-3718,-2362,255,-2206,-3854
5939,17131,2990,2690,-3464,860,-4846,75,-513,-4472
5940,17131,3215,2690,796,3040,-5222,-523,398,-2129
5941,17131,3385,2687,580,132,-5472,-597,-37,2389
5942,17143,3166,2687,466,-1720,-3506,-203,411,-1537
5943,17119,3537,2687,2060,2002,-5638,-29,724,-1001
5944,17119,3211,2689,826,-230,-3264,13,592,-644
5945,17107,3152,2689,464,158,-4800,94,-409,-1552
5946,17107,3270,2688,1128,-884,-3642,679,103,-988
5947,17119,3278,2689,1184,1152,-3902,-348,119,191
5948,17119,3422,2690,1054,1282,-4600,-519,106,-514
5949,17119,3196,2689,2744,-1898,-4458,246,-492,-1133
5950,17107,3257,2690,894,726,-4750,39,411,-2212
5951,17107,3391,2691,-422,2728,-4506,404,-148,-4175
5952,17107,3088,2690,1684,-682,-2012,32,-691,-205
5953,17107,3285,2688,-1208,-82,-3428,158,258,1180
5954,17119,3634,2688,490,2928,-2158,468,172,-1684
5955,17107,3424,2689,-316,-1498,-3096,-103,-415,-1095
5956,17107,3107,2690,-312,-526,-3174,-1585,-554,2366
5957,17107,3447,2690,396,808,-6370,-817,-177,2100
5958,17107,3418,2688,-18,1910,-2654,91,195,-974
5959,17107,3531,2689,876,1948,-1434,181,201,-2344
5960,17107,3355,2690,-1294,1260,-3526,523,-971,-679
5961,17035,3459,2689,-80,2300,-3640,-10,-355,835
5962,17047,3273,2690,-1972,2314,-4586,-368,93,-1004
5963,17047,3399,2689,454,1396,-6498,-468,388,-1142
5964,17035,3416,2690,-1712,-1298,-3796,507,-1165,-2457
5965,17035,3647,2689,1260,1726,-2346,382,983,-1908
5966,17035,3212,2689,-488,2294,-7874,88,-602,-1398
5967,17035,3484,2690,106,-1824,-2370,1059,477,-1623
5968,17035,3442,2691,1648,-2346,-2852,1024,-2108,-1148
5969,17047,3412,2688,-1512,1058,-6622,39,398,-1045
5970,17047,3494,2690,454,3740,-92,-106,-485,-2218
5971,17047,3486,2690,2060,-362,-5266,223,-288,-1325
5972,17047,3353,2690,-1278,-586,-8286,-919,1307,1399
5973,17047,3313,2691,256,-1092,-2668,-35,1354,-426
5974,17047,3406,2689,342,-1194,-4048,426,-679,1796
5975,17047,3226,2690,1718,-792,-1488,-177,93,-1460
5976,17000,3217,2692,-840,-486,-7936,543,71,-2000
5977,17000,3935,2690,400,480,-9092,-284,1198,-2088
5978,16988,2950,2689,-174,2054,-5322,-609,-297,821
5979,16988,3355,2690,8,1212,-4432,-287,-548,-434
5980,16988,3264,2690,3162,570,-4626,-759,109,-1879
5981,16988,3466,2688,178,1924,-2642,-300,-203,-408
5982,16988,3271,2691,196,-1074,-4888,278,267,-1290
5983,17035,3060,2688,1986,-792,-6310,-7,293,-1186
5984,17035,3396,2689,-588,-510,-6136,74,-498,-2000
5985,17035,3463,2688,854,-510,-226,-42,306,673
5986,17035,3304,2688,468,2924,-3432,116,254,-918
5987,17047,3266,2689,36,758,-4560,84,858,-824
5988,17035,3306,2689,732,1288,-5310,885,573,-647
5989,17035,3481,2688,-338,-1588,-4222,-13,32,538
5990,17047,3189,2690,586,-1984,-996,1528,684,1697
5991,17047,3277,2690,690,1886,-4380,-235,-619,-1844
5992,17107,3310,2689,-330,1580,-2634,-274,-209,-1107
5993,17107,3070,2691,-758,-658,-5636,178,10,-479
5994,17119,3569,2691,250,912,-4020,-287,372,-193
5995,17131,3099,2689,304,752,-9386,-232,1126,2310
5996,17131,3512,2689,1608,-200,-3686,-171,547,-523
5997,17143,2999,2690,-14,-1754,-2448,-39,-653,555
5998,17143,3462,2689,52,1960,-5050,-216,576,-1033
5999,17131,3354,2690,-1156,-1912,-4900,559,226,-2427
6000,17131,2853,2690,2034,1198,-5730,390,667,-1372
6001,17167,3354,2688,356,-1830,-2754,365,-82,-302
6002,17346,3187,2690,1096,-2262,-1930,162,398,-1201
6003,17346,3449,2689,236,14,-3576,100,-323,-3585
6004,18016,3025,2687,686,860,-1328,294,-651,-1375
6005,18016,3204,2690,-1704,-1454,-1560,-930,-1098,1964
6006,18972,3214,2690,-1914,-1760,-1620,623,-127,-1160
6007,18972,3127,2689,1564,136,-5464,717,-752,-1092
6008,19797,3500,2689,3668,1042,-3808,169,-119,-1758
6009,20347,3218,2690,2494,414,-3524,36,-451,-1455
6010,20347,3316,2691,2460,-1578,-3626,-135,170,-2176
6011,20814,3346,2691,2202,290,-3156,304,-155,-3615
6012,20814,3500,2689,3022,-272,-5768,749,-587,-3102
6013,21041,3790,2689,2242,-398,-3920,439,223,-4644
6014,21292,2972,2690,3472,2170,-3270,924,-897,-2978
6015,21292,3394,2689,670,-1598,-4036,740,-1069,-4269
6016,21782,3220,2689,2744,-1478,-5760,-484,-91,-3553
6017,21782,3325,2690,5396,-1308,-5940,-807,331,-2483
6018,22452,3497,2690,-64,-2248,-4388,-38,-459,-2433
6019,22452,2914,2689,1230,-2486,-1082,-425,2510,-4219
6020,23038,3097,2688,140,1064,-2858,346,42,-3724
6021,23361,3320,2690,296,3270,-982,578,-130,-5233
6022,23361,3300,2689,1956,-1288,-352,388,-1342,-3446
6023,23500,3458,2690,2562,-1084,-4536,-100,-1266,-4620
6024,23500,3342,2690,4130,562,-7978,-319,-218,-6232
6025,23500,3362,2689,-204,-180,1580,465,-1279,-6035
6026,23500,3325,2690,2006,-972,-6362,423,1496,-4667
6027,23500,3334,2690,6544,1320,-8498,204,1414,-4779
6028,23313,3272,2687,3714,560,-12538,468,-37,-6839
6029,23313,3212,2688,1754,-3408,-3194,808,1256,-6338
6030,23050,3254,2689,3154,-2006,-1210,756,696,-5985
6031,23050,3343,2688,2954,-460,-2044,304,725,-6435
6032,22870,3314,2689,2374,-2742,-1230,-212,-716,-5633
6033,22870,3478,2690,1536,1124,-950,258,-1549,-4885
6034,22799,3784,2688,1278,-796,-2502,181,284,-7222
6035,22799,3267,2690,1980,-2086,-5728,20,55,-6205
6036,22799,3386,2689,3056,-1568,-4260,-1104,1004,-10930
6037,22787,3217,2689,2476,-1152,-4034,-519,348,-6432
6038,22787,3310,2690,970,436,-3316,-394,871,-6400
6039,22787,3280,2691,1338,2028,-6580,207,284,-5348
6040,22727,3214,2689,2594,440,-2248,646,-250,-4982
6041,22727,3400,2689,588,-348,-3114,585,-796,-6070
6042,22679,3485,2691,1624,-1792,-6692,927,1164,-8970
6043,22679,3404,2688,6538,1252,-6996,26,-374,-7667
6044,22571,2950,2688,4368,-752,-10292,-103,445,-6306
6045,22571,3535,2688,3154,-30,-388,107,744,-5669
6046,22476,3153,2687,1966,416,-7010,452,-451,-4979
6047,22380,3052,2690,6324,-398,-5214,55,379,-4997
6048,22380,3324,2688,1076,-1598,-3046,297,-847,-5003
6049,22320,3511,2691,1082,1462,-4168,-158,562,-6276
6050,22320,3345,2690,6686,-524,-6078,-194,239,-5404
6051,22261,3145,2689,2754,96,-6682,-251,11,-5377
6052,22261,3209,2690,2902,-1038,-8302,-64,887,-5147
6053,22261,3308,2689,5870,-490,-8362,326,169,-4809
6054,22261,3316,2689,1836,-728,-3422,-358,131,-3921
6055,22261,3577,2690,2588,-154,-4792,623,134,-4570
6056,22141,2922,2689,2642,-1300,-2610,378,-1368,-4729
6057,22141,3136,2690,1214,-844,28,-232,1122,-6241
6058,21818,3162,2689,4932,-908,-7798,-138,376,-5436
6059,21818,3152,2688,6592,1164,-10806,-132,633,-5864
6060,21579,3220,2690,2360,350,-6494,-448,-2,-3909
